epoch,loss,precision,batch
0,0,0,0
0,2.3082189559936523,0.4332344630492455,0
0,2.2681431770324707,0.44088927459524485,300
0,2.242155075073242,0.4459994810873347,600
0,2.16689395904541,0.46149004930565857,900
1,2.1615676879882812,0.4626271967132687,0
1,2.108981132507324,0.4741626108390645,300
1,2.0400521755218506,0.4901835413813362,600
1,1.8874543905258179,0.5298141269105922,900
2,1.900667667388916,0.5261309050275854,0
2,1.8025500774383545,0.5547696080771987,300
2,1.6784683465957642,0.5957812680996815,600
2,1.5008800029754639,0.6662757835519965,900
3,1.5008800029754639,0.6662757835519965,937
