epoch,loss,precision,batch
0,0,0,0
0,2.306962013244629,0.4334705098128378,0
0,2.2650835514068604,0.44148481824385355,300
0,2.2281010150909424,0.44881268543346714,600
0,2.1671841144561768,0.4614282622918429,900
1,2.1520586013793945,0.4646713613463104,0
1,2.1057515144348145,0.4748898401093639,300
1,2.0179431438446045,0.4955541007437853,600
1,1.879896879196167,0.5319440715426871,900
2,1.8841602802276611,0.530740410194387,0
2,1.794968605041504,0.5571128080966506,300
2,1.6614673137664795,0.601877624503512,600
2,1.4884737730026245,0.6718291031643436,900
3,1.4884737730026245,0.6718291031643436,937
