epoch,loss,precision,batch
0,0,0,0
0,2.3104848861694336,0.43280958295204686,0
0,2.2628700733184814,0.4419166667105671,300
0,2.235100746154785,0.4474071254820958,600
0,2.1526782512664795,0.4645376053814232,900
1,2.1769678592681885,0.4593545080340143,0
1,2.115204334259033,0.47276756377785367,300
1,2.0414905548095703,0.4898381712538855,600
1,1.8839197158813477,0.5308081823073726,900
2,1.932742953300476,0.5173993770316615,0
2,1.811116337776184,0.5521456458329288,300
2,1.6801033020019531,0.5952014967225138,600
2,1.489351511001587,0.6714331657860281,900
3,1.489351511001587,0.6714331657860281,937
