epoch,loss,precision,batch
0,0,0,0
0,2.296607255935669,0.43542490663802524,0
0,2.2531425952911377,0.4438245506919574,300
0,2.2135751247406006,0.4517578774821052,600
0,2.1287832260131836,0.46975191639066727,900
1,2.137556791305542,0.4678238276837718,0
1,2.067986011505127,0.48356226513939393,300
1,1.97675621509552,0.5058792745223155,600
1,1.8023954629898071,0.5548171977426106,900
2,1.8475297689437866,0.5412632677478801,0
2,1.728089690208435,0.5786736681933355,300
2,1.6003477573394775,0.624864186808038,600
2,1.4208908081054688,0.7037838476366389,900
3,1.4208908081054688,0.7037838476366389,937
