epoch,loss
0,0
0,2.302048444747925
0,2.274343729019165
0,2.2332940101623535
0,2.1666982173919678
1,2.1705482006073
1,2.12969708442688
1,2.047800064086914
1,1.9042012691497803
2,1.9042012691497803
