epoch,loss,precision,batch
0,0,0,0
0,2.302553653717041,0.4343004117996067,0
0,2.2589163780212402,0.4426901366202752,300
0,2.225961446762085,0.44924407898196717,600
0,2.1496400833129883,0.4651941540180146,900
1,2.1526567935943604,0.46454223588994314,0
1,2.089787483215332,0.47851755646531446,300
1,2.006333827972412,0.4984215418480949,600
1,1.8498775959014893,0.5405763074354529,900
2,1.8861112594604492,0.5301914163250715,0
2,1.7694008350372314,0.5651630654842311,300
2,1.643183708190918,0.6085746803690998,600
2,1.4701522588729858,0.6802016552806557,900
3,1.4701522588729858,0.6802016552806557,937
