epoch,loss,precision,batch
0,0,0,0
0,2.301032066345215,0.4345875985936712,0
0,2.2773289680480957,0.43911091196328234,300
0,2.236314296722412,0.4471643370816081,600
0,2.169172525405884,0.4610052857888219,900
1,2.173818826675415,0.4600199371395524,0
1,2.1361501216888428,0.46813189290713275,300
1,2.050464391708374,0.4876943993974143,600
1,1.9078257083892822,0.5241568952565739,900
2,1.9377405643463135,0.5160649564754014,0
2,1.8427462577819824,0.5426683113732912,300
2,1.7029399871826172,0.5872197537943911,600
2,1.524884581565857,0.6557873376705867,900
3,1.6065891981124878,0.6224366509963198,0
3,1.5039554834365845,0.664913297642939,300
3,1.3839607238769531,0.7225638580252869,600
3,1.243975281715393,0.8038744938894922,900
4,1.3433274030685425,0.7444201597583099,0
4,1.2754894495010376,0.7840127571350691,300
4,1.1807241439819336,0.8469378771467734,600
4,1.0741909742355347,0.9309331617794183,900
5,1.1633111238479614,0.8596152649965502,0
5,1.128092646598816,0.8864520152799387,300
5,1.053728699684143,0.9490108794604832,600
5,0.9669429063796997,1.0341872238807441,900
6,1.0370486974716187,0.9642748719882245,0
6,1.0294525623321533,0.9713900733168019,300
6,0.9716213941574097,1.0292074732125471,600
6,0.8959031105041504,1.1161921286747976,900
7,0.944981038570404,1.0582222914364825,0
7,0.9603179693222046,1.0413217621094846,300
7,0.9150145053863525,1.0928788495847543,600
7,0.8461174368858337,1.1818690366204208,900
8,0.8752241134643555,1.1425644981852139,0
8,0.9098435044288635,1.0990901128955473,300
8,0.872963011264801,1.1455239077668826,600
8,0.8091109991073608,1.23592436773599,900
9,0.8201528787612915,1.219284874681338,0
9,0.8714849352836609,1.1474667656469686,300
9,0.8392115831375122,1.1915946110530997,600
9,0.7799800634384155,1.2820840517277612,900
10,0.7750598192214966,1.290222993374167,0
10,0.8413454294204712,1.18857245196995,300
10,0.810639500617981,1.233593970239129,600
10,0.7559838891029358,1.3227795121224317,900
11,0.7367189526557922,1.3573697220562984,0
11,0.8166001439094543,1.2245895466201158,300
11,0.7854108810424805,1.2732189279994366,600
11,0.7354315519332886,1.359745849047704,900
12,0.7033344507217407,1.4217986890501808,0
12,0.7956538796424866,1.2568279066889398,300
12,0.7624475955963135,1.311565549915461,600
12,0.717605710029602,1.3935229138000433,900
13,0.6738235354423523,1.484068079253894,0
13,0.7774731516838074,1.2862180486030375,300
13,0.741304874420166,1.3489726487798697,600
13,0.701443076133728,1.4256324340841493,900
14,0.6473668217658997,1.5447192632952378,0
14,0.7613875269889832,1.3133916232574026,300
14,0.7216564416885376,1.3857009266905342,600
14,0.686757504940033,1.456118051578219,900
15,0.6236025094985962,1.6035855930150824,0
15,0.7468271255493164,1.3389979632360922,300
15,0.7032970190048218,1.4218743617241807,600
15,0.6731887459754944,1.4854674947825142,900
16,0.6020514369010925,1.6609876477452608,0
16,0.733558177947998,1.363218392298927,300
16,0.6862524747848511,1.4571896448366366,600
16,0.6605335474014282,1.5139276482383819,900
17,0.5825982689857483,1.7164486288998266,0
17,0.7211748361587524,1.3866263073270484,300
17,0.6704390645027161,1.491559864193965,600
17,0.6487669944763184,1.5413854411739847,900
18,0.564974308013916,1.7699919904594472,0
18,0.7097461819648743,1.4089543915989542,300
18,0.6558268666267395,1.524792671491979,600
18,0.6376846432685852,1.5681732507690511,900
19,0.5488967299461365,1.821836322650584,0
19,0.6990131735801697,1.430588203192583,300
19,0.6422531008720398,1.5570185626853617,600
19,0.6272397637367249,1.5942866792159178,900
20,0.534235954284668,1.8718320846431638,0
20,0.6890169382095337,1.4513431304005109,300
20,0.6297657489776611,1.5878920084545145,600
20,0.6173991560935974,1.6196977111649964,900
21,0.5207865834236145,1.920172354337683,0
21,0.6797391772270203,1.4711525148211644,300
21,0.6183438301086426,1.6172232200073877,600
21,0.607955813407898,1.6448563825625704,900
22,0.5085101127624512,1.9665292290207543,0
22,0.6709777116775513,1.4903624704609644,300
22,0.6077791452407837,1.6453345065070146,600
22,0.5988131761550903,1.66996993356239,900
23,0.49713894724845886,2.0115100728574027,0
23,0.6627844572067261,1.508786135713642,300
23,0.598092794418335,1.671981353616763,600
23,0.5899094343185425,1.6951754656292115,900
24,0.4866558313369751,2.054840270284504,0
24,0.6549621820449829,1.5268057109461013,300
24,0.5892014503479004,1.6972123870529157,600
24,0.5812271237373352,1.7204978211786177,900
25,0.4769032895565033,2.096861191563495,0
25,0.6475633978843689,1.5442503440853268,300
25,0.5809000730514526,1.7214664731354337,600
25,0.5728060603141785,1.7457915851161034,900
26,0.4677600562572479,2.1378482121826217,0
26,0.6406066417694092,1.5610203435261243,300
26,0.573172390460968,1.7446758019795061,600
26,0.5646336078643799,1.7710600043492122,900
27,0.45917007327079773,2.177842281568392,0
27,0.6338202357292175,1.5777344168405865,300
27,0.5660384297370911,1.7666645009676674,600
27,0.5566745400428772,1.796381777982834,900
28,0.45097169280052185,2.2174340783786834,0
28,0.6273017525672913,1.59412913467467,300
28,0.5594558119773865,1.7874512670902785,600
28,0.548943042755127,1.8216826193497837,900
29,0.44329288601875305,2.255844908726318,0
29,0.6210839152336121,1.6100883881751533,300
29,0.5534234046936035,1.8069347836014245,600
29,0.5414849519729614,1.846773389281433,900
30,0.5414849519729614,1.846773389281433,937
