epoch,loss,precision,batch
0,0,0,0
0,2.304824113845825,0.43387258662935535,0
0,2.263292074203491,0.4418342693803339,300
0,2.2307937145233154,0.4482709420820131,600
0,2.1515889167785645,0.4647727975366389,900
1,2.1728832721710205,0.46021800287544085,0
1,2.1135590076446533,0.47313559563894003,300
1,2.0407750606536865,0.4900099081373952,600
1,1.8777779340744019,0.5325443343719565,900
2,1.927456021308899,0.5188185820815351,0
2,1.81046462059021,0.5523444029930841,300
2,1.6749763488769531,0.5970233553867702,600
2,1.4779589176177979,0.6766087934377898,900
3,1.4779589176177979,0.6766087934377898,937
