epoch,loss,precision,batch
0,0,0,0
0,2.2924253940582275,0.4362192124515438,0
0,2.2704408168792725,0.44044310363240513,300
0,2.226740598678589,0.4490868853756151,600
0,2.162768840789795,0.4623702640522703,900
1,2.1519622802734375,0.46469215987974277,0
1,2.1116480827331543,0.4735637572268563,300
1,2.024989128112793,0.4938298117837102,600
1,1.8838707208633423,0.5308219873716806,900
2,1.9023468494415283,0.5256664946739706,0
2,1.8028713464736938,0.5546707489449754,300
2,1.6661295890808105,0.6001934102566965,600
2,1.4905457496643066,0.6708952074937754,900
3,1.4905457496643066,0.6708952074937754,937
