epoch,loss,precision,batch
0,0,0,0
0,2.302744150161743,0.43426448393311984,0
0,2.2634027004241943,0.44181267425924053,300
0,2.222414970397949,0.44996097187958484,600
0,2.147423028945923,0.46567443234082145,900
1,2.159585475921631,0.4630518269128649,0
1,2.1064062118530273,0.47474223840248253,300
1,2.016596555709839,0.49588500841607436,600
1,1.8626141548156738,0.5368798456806321,900
2,1.904309630393982,0.5251246877290172,0
2,1.796547532081604,0.5566231798171969,300
2,1.6526446342468262,0.6050907613636725,600
2,1.4691916704177856,0.6806463854478808,900
3,1.4691916704177856,0.6806463854478808,937
