epoch,loss,precision,batch
0,0,0,0
0,2.296907901763916,0.43536791319845586,0
0,2.2560551166534424,0.4432515822057428,300
0,2.217801809310913,0.4508969177506024,600
0,2.1422600746154785,0.46679673110161163,900
1,2.1459505558013916,0.4659939611826501,0
1,2.078998565673828,0.4810008128485111,300
1,1.989959478378296,0.5025227954967924,600
1,1.8276435136795044,0.5471526545057737,900
2,1.8276435136795044,0.5471526545057737,937
