epoch,loss,precision,batch
0,0,0,0
0,2.309377431869507,0.43301713535429825,0
0,2.267970085144043,0.4409229233446825,300
0,2.2211592197418213,0.4502153610204657,600
0,2.1564478874206543,0.4637255580500526,900
1,2.164910316467285,0.46191289883629294,0
1,2.108896255493164,0.4741816945215973,300
1,2.021430730819702,0.494699118180762,600
1,1.8733540773391724,0.5338019182259207,900
2,1.917580246925354,0.5214905616614475,0
2,1.8024626970291138,0.5547965023898899,300
2,1.6735022068023682,0.5975492568430744,600
2,1.4937947988510132,0.6694359899828096,900
3,1.4937947988510132,0.6694359899828096,937
