epoch,loss
0,0
0,2.3005995750427246
0,2.2649800777435303
0,2.2268495559692383
0,2.141819715499878
1,2.1521754264831543
1,2.0968241691589355
1,2.009122133255005
1,1.8479363918304443
2,1.8479363918304443
