epoch,loss,precision,batch
0,0,0,0
0,2.3109030723571777,0.43273126076204294,0
0,2.2651350498199463,0.441474780975858,300
0,2.2346694469451904,0.4474934766602762,600
0,2.158811092376709,0.4632179274653744,900
1,2.182335138320923,0.4582247622926489,0
1,2.125175952911377,0.4705492731696186,300
1,2.0530428886413574,0.4870818849097547,600
1,1.9078742265701294,0.5241435656886799,900
2,1.9494075775146484,0.5129763583226278,0
2,1.8362510204315186,0.5445878525720302,300
2,1.704452395439148,0.5866986972917788,600
2,1.5131525993347168,0.6608718779848556,900
3,1.5131525993347168,0.6608718779848556,937
