epoch,loss,precision,batch
0,0,0,0
0,2.3028364181518555,0.4342470842121523,0
0,2.267137050628662,0.4410849356119457,300
0,2.2342560291290283,0.44757627906673986,600
0,2.1692025661468506,0.46099890144252303,900
1,2.1807734966278076,0.4585528949000566,0
1,2.1223104000091553,0.4711846108824073,300
1,2.0516555309295654,0.4874112563851883,600
1,1.907368540763855,0.5242825278011161,900
2,1.951263666152954,0.5124884029494416,0
2,1.8328851461410522,0.5455879230105581,300
2,1.6995595693588257,0.5883877317564451,600
2,1.5071203708648682,0.6635170085493206,900
3,1.6100647449493408,0.6210930356291132,0
3,1.479376196861267,0.6759605853613568,300
3,1.3685755729675293,0.7306867225692665,600
3,1.2227927446365356,0.8178000764121651,900
4,1.3418691158294678,0.7452291644568154,0
4,1.2499608993530273,0.8000250251968636,300
4,1.17145574092865,0.8536387377360655,600
4,1.065285325050354,0.9387156440484449,900
5,1.1674575805664062,0.8565621712052595,0
5,1.1121978759765625,0.899120580608871,300
5,1.0539335012435913,0.9488264665845119,600
5,0.9702255725860596,1.030688149493503,900
6,1.048907995223999,0.9533724640800793,0
6,1.0220866203308105,0.9783906570231181,300
6,0.9784354567527771,1.0220398219406226,600
6,0.9073310494422913,1.1021335604184046,900
7,0.9621606469154358,1.0393274794660043,0
7,0.958399772644043,1.0434059236483226,300
7,0.92514967918396,1.0809061738875192,600
7,0.8617847561836243,1.1603825582021847,900
8,0.8954576253890991,1.1167474279595024,0
8,0.9106287956237793,1.0981422999203552,300
8,0.8845177292823792,1.1305595884565403,600
8,0.8263263702392578,1.2101755868089457,900
9,0.8418900966644287,1.1878034959218586,0
9,0.8731427192687988,1.145288138962478,300
9,0.8509332537651062,1.175180304184049,600
9,0.7970420718193054,1.2546389147531807,900
10,0.7972910404205322,1.2542471309755954,0
10,0.8429204225540161,1.1863516095268387,300
10,0.8219631910324097,1.2165994912058908,600
10,0.7718712687492371,1.295552821418563,900
11,0.7590343952178955,1.3174633538351457,0
11,0.8179922103881836,1.222505529148552,300
11,0.7961975336074829,1.2559697283525995,600
11,0.7497660517692566,1.3337493710741573,900
12,0.7255563735961914,1.3782526573966123,0
12,0.7969133257865906,1.254841609045693,300
12,0.7724901437759399,1.2945148984192725,600
12,0.7301347851753235,1.3696101326823857,900
13,0.6956171989440918,1.4375722761282275,0
13,0.7787221074104309,1.2841551440287324,300
13,0.7505045533180237,1.3324369526859532,600
13,0.7122459411621094,1.4040094049091911,900
14,0.6686867475509644,1.495468548857078,0
14,0.7625269889831543,1.3114289912984207,300
14,0.7298409342765808,1.3701615695085685,600
14,0.6957018971443176,1.437397258947762,900
15,0.6442459225654602,1.5522022956977155,0
15,0.7478532195091248,1.3371607875892801,300
15,0.7105894088745117,1.407282443997976,600
15,0.6802607178688049,1.4700246151694738,900
16,0.6219713687896729,1.6077910498451933,0
16,0.7343465685844421,1.361754848160648,300
16,0.692419707775116,1.444210770968957,600
16,0.6658270359039307,1.5018915515234286,900
17,0.6017677187919617,1.6617707609964236,0
17,0.7219353914260864,1.385165503556536,300
17,0.6754071712493896,1.4805883659040342,600
17,0.6521756649017334,1.5333292145309885,900
18,0.5833715796470642,1.7141733243244266,0
18,0.7104179263114929,1.4076221375662974,300
18,0.6595770120620728,1.5161231845749803,600
18,0.6393511891365051,1.5640856183447158,900
19,0.5666559934616089,1.7647391213338508,0
19,0.6996489763259888,1.4292881628316256,300
19,0.6447877287864685,1.55089800155171,600
19,0.6271771192550659,1.5944459217322167,900
20,0.5514562726020813,1.813380406902322,0
20,0.6895890831947327,1.450138965900089,300
20,0.6311880946159363,1.5843137862232295,600
20,0.6156045794487,1.6244193649364052,900
21,0.537601113319397,1.860115195494182,0
21,0.6801710724830627,1.470218361903213,300
21,0.618658721446991,1.6164000689444475,600
21,0.6046240925788879,1.653920199796745,900
22,0.5248819589614868,1.905190267881497,0
22,0.6713396906852722,1.4895588833415268,300
22,0.6071006655693054,1.6471732889013642,600
22,0.5942390561103821,1.6828244285145848,900
23,0.5132960081100464,1.9481936040804126,0
23,0.6629246473312378,1.50846706941089,300
23,0.5965510010719299,1.6763026098407698,600
23,0.5841144919395447,1.711993134564275,900
24,0.5025272369384766,1.9899418906968183,0
24,0.6549690961837769,1.526789593320616,300
24,0.5867990851402283,1.7041608027746473,600
24,0.5745922923088074,1.7403644521262784,900
25,0.4925103783607483,2.030414066254522,0
25,0.6474476456642151,1.5445264288112472,300
25,0.5777815580368042,1.7307579068425387,600
25,0.5652667284011841,1.769076348838764,900
26,0.4831238389015198,2.069862671802127,0
26,0.6401717662811279,1.5620807612450305,300
26,0.569391131401062,1.7562619873255982,600
26,0.5563938617706299,1.7972879801687032,900
27,0.4743434190750122,2.108177239920474,0
27,0.6333891749382019,1.5788081633974362,300
27,0.5617322325706482,1.7802076185368827,600
27,0.5478028655052185,1.8254742042609373,900
28,0.46602049469947815,2.1458283731595715,0
28,0.6268801093101501,1.5952013553284525,300
28,0.5545809268951416,1.803163346418289,600
28,0.5396928787231445,1.8529056791816352,900
29,0.4581892490386963,2.1825042863795896,0
29,0.62063068151474,1.611264202342291,300
29,0.5480471849441528,1.8246604078477333,600
29,0.5317159295082092,1.8807034818853605,900
30,0.5317159295082092,1.8807034818853605,937
