epoch,loss
0,0
0,2.3116719722747803
0,2.261594772338867
0,2.233978748321533
0,2.1679177284240723
1,2.171699285507202
1,2.1241564750671387
1,2.0473062992095947
1,1.90351140499115
2,1.90351140499115
