epoch,loss,precision,batch
0,0,0,0
0,2.2991907596588135,0.4349356380278747,0
0,2.272886276245117,0.43996921907242664,300
0,2.228900909423828,0.44865161828055444,600
0,2.1486809253692627,0.46540181382591483,900
1,2.1560072898864746,0.4638203241198945,0
1,2.1157784461975098,0.47263927931452665,300
1,2.0294060707092285,0.49275500572959463,600
1,1.8743082284927368,0.53353017651967,900
2,1.9124834537506104,0.5228803407626245,0
2,1.8148361444473267,0.5510139320619112,300
2,1.6797564029693604,0.5953244162262262,600
2,1.4952446222305298,0.6687868895380148,900
3,1.4952446222305298,0.6687868895380148,937
