epoch,loss,precision,batch
0,0,0,0
0,2.299736976623535,0.4348323352473969,0
0,2.26541805267334,0.4414196306151685,300
0,2.2241008281707764,0.4496199036185133,600
0,2.1567142009735107,0.4636682966841939,900
1,2.16953182220459,0.4609289385688018,0
1,2.1143312454223633,0.47296278772072814,300
1,2.032927989959717,0.4919013388269672,600
1,1.8883073329925537,0.5295748115404598,900
2,1.9262534379959106,0.5191424867957188,0
2,1.8136197328567505,0.5513835022211823,300
2,1.677762508392334,0.596031914527772,600
2,1.5003219842910767,0.6665235932488945,900
3,1.5870882272720337,0.6300846939800252,0
3,1.470060110092163,0.6802442928250781,300
3,1.3594192266464233,0.7356082512286652,600
3,1.2223575115203857,0.81809126264229,900
4,1.3254764080047607,0.7544457177516269,0
4,1.2484047412872314,0.8010222702045323,300
4,1.169204831123352,0.8552821313945624,600
4,1.0652124881744385,0.938779831349706,900
5,1.1570712327957153,0.8642510259146277,0
5,1.113471508026123,0.8980921314930845,300
5,1.0556368827819824,0.9472954349270563,600
5,0.9692929983139038,1.0316797931476978,900
6,1.0431358814239502,0.9586478787738881,0
6,1.0247324705123901,0.9758644609943673,300
6,0.9821771383285522,1.0181462803153598,600
6,0.904742956161499,1.105286306115764,900
7,0.9598011374473572,1.04188249105388,0
7,0.9618890881538391,1.03962090049208,300
7,0.9303842782974243,1.0748246969843154,600
7,0.8572589755058289,1.1665086380809793,900
8,0.895057201385498,1.1172470300803752,0
8,0.9145817756652832,1.0933959396605974,300
8,0.8908089995384216,1.1225750980492524,600
8,0.8200934529304504,1.2193732268276098,900
9,0.84241783618927,1.1870593867332662,0
9,0.8776305317878723,1.139431644387806,300
9,0.8586387634277344,1.1646341192516672,600
9,0.7896918654441833,1.2663167037152183,900
10,0.7982955574989319,1.2526688775934194,0
10,0.8479227423667908,1.1793527287742263,300
10,0.831057608127594,1.2032860179850107,600
10,0.7638002038002014,1.309242908059743,900
11,0.7605908513069153,1.314767326324936,0
11,0.8234313726425171,1.2144302891822631,300
11,0.8063229322433472,1.240197890958906,600
11,0.7410851716995239,1.3493725663228546,900
12,0.7275867462158203,1.3744065641670926,0
12,0.8025352358818054,1.2460512078341648,300
12,0.7838643789291382,1.2757308877412334,600
12,0.7208958268165588,1.3871629752886097,900
13,0.6982963681221008,1.4320567106617754,0
13,0.7845019698143005,1.2746940587500502,300
13,0.7630139589309692,1.3105920124987793,600
13,0.7027206420898438,1.4230405940916542,900
14,0.672013521194458,1.4880652969936803,0
14,0.7684358358383179,1.3013448271957013,300
14,0.7438012361526489,1.3444451977151217,600
14,0.6859961152076721,1.4577342026161026,900
15,0.6484626531600952,1.5421088556554323,0
15,0.7538372278213501,1.3265463194091383,300
15,0.7257902026176453,1.377808623474643,600
15,0.6705918312072754,1.4912200737663128,900
16,0.627288818359375,1.5941620043784968,0
16,0.7404638528823853,1.3505048168216784,300
16,0.708884596824646,1.410666848284427,600
16,0.6564490795135498,1.5233474022707636,900
17,0.6082353591918945,1.6441004043707792,0
17,0.7280041575431824,1.3736185290132548,300
17,0.6930162310600281,1.4429676466168964,600
17,0.6433483362197876,1.554367896365196,900
18,0.5909531712532043,1.6921814597920692,0
18,0.7163742780685425,1.3959183496874803,300
18,0.6784070730209351,1.4740412353707002,600
18,0.6312541961669922,1.584147885387616,900
19,0.5752891302108765,1.7382563783769782,0
19,0.7056077718734741,1.4172179500586832,300
19,0.6646539568901062,1.5045423105264681,600
19,0.6199727058410645,1.612974233508207,900
20,0.6199727058410645,1.612974233508207,937
