epoch,loss,precision,batch
0,0,0,0
0,2.295370578765869,0.43565950058384945,0
0,2.267589807510376,0.4409968666678373,300
0,2.2295074462890625,0.4485295627356909,600
0,2.1722817420959473,0.4603454425921475,900
1,2.164238691329956,0.4620562436140006,0
1,2.1254894733428955,0.4704798647754463,300
1,2.049959421157837,0.4878145341214561,600
1,1.9130312204360962,0.5227306221233751,900
2,1.9300823211669922,0.5181126157330774,0
2,1.8400112390518188,0.5434749412266159,300
2,1.7101502418518066,0.5847439456063037,600
2,1.5286586284637451,0.6541682893616145,900
3,1.5286586284637451,0.6541682893616145,937
