epoch,loss
0,0
0,2.3107776641845703
0,2.2692933082580566
0,2.2323262691497803
0,2.1535775661468506
1,2.1757378578186035
1,2.120729684829712
1,2.04127836227417
1,1.8825868368148804
2,1.8825868368148804
