epoch,loss,precision,batch
0,0,0,0
0,2.304840326309204,0.4338695347288217,0
0,2.2564172744750977,0.44318043976711996,300
0,2.230898857116699,0.44824981500615363,600
0,2.156196355819702,0.46377965406579996,900
1,2.174436092376709,0.45988934947588034,0
1,2.1103274822235107,0.47386010390499533,300
1,2.0398855209350586,0.49022358840098645,600
1,1.881159782409668,0.531586954681251,900
2,1.9271423816680908,0.5189030190568601,0
2,1.8089525699615479,0.5528060915501265,300
2,1.6814467906951904,0.5947259262284191,600
2,1.4889873266220093,0.6715973884537014,900
3,1.4889873266220093,0.6715973884537014,937
