epoch,loss
0,0
0,2.3087408542633057
0,2.2628655433654785
0,2.226539134979248
0,2.1660358905792236
1,2.170172929763794
1,2.120523691177368
1,2.0492372512817383
1,1.9183505773544312
2,1.9339298009872437
2,1.839837670326233
2,1.7210489511489868
2,1.5549776554107666
3,1.5549776554107666
