epoch,loss,precision,batch
0,0,0,0
0,2.2929470539093018,0.4361199698419008,0
0,2.2712059020996094,0.44029473464979685,300
0,2.22967267036438,0.44849632562279956,600
0,2.1694490909576416,0.46094651594639563,900
1,2.170764446258545,0.46066720952776136,0
1,2.128434896469116,0.4698287937577564,300
1,2.055088520050049,0.4865970444794497,600
1,1.920397162437439,0.5207256184084146,900
2,1.9544142484664917,0.5116622541943902,0
2,1.8510042428970337,0.5402472759516128,300
2,1.712979793548584,0.58377804791755,600
2,1.5278818607330322,0.65450086534847,900
3,1.5278818607330322,0.65450086534847,937
